Title	Lyrics	Value
And yet I love her till I die (Charles Hubert Hastings Parry)	"There is a lady sweet and kind, Was never face so pleased mind; I did but see her passing by, And yet I love her, And yet I love her Till I die. Her gesture, motion and her smile, Her wit, her voice my heart beguile, Beguile my heart, I know not why, And yet I love her, And yet I love her Till I die. Cupid is winged and doth range, Her country so my Love doth change: But change she earth or change she sky. Yet will I love her, Yet will I love her Till I die."	0.992906622
Annie Laurie (Alicia Scott)	"Maxwell ton's braes are bonnie, Where early fa's the dew, And it's there that Annie Laurie, Gave me her promise true. Gave me her promise true, Which ne'er forgot will be, And for bonnie Annie Laurie I'd lay me doon and dee."	0.716827075
Annie Lee (Joseph Barnby)	"Oh, sweet her smile, the bonnie smile, So full of life and glee; The brightest star that lights our glen, Is pretty Annie Lee. The blush of morn plays on her cheek, With sunshine soft and fair; No frown hath ever dimmed the bloom That loves the cir- to play, cle there. Oh, sweet her smile, the bonnie smile, So full of life and glee; The brightest star that lights our glen, Is pretty Annie Lee, Oh! the brightest star that lights our glen Is mine, sweet Annie Lee."	0.889121687
April is in my mistress' face (Thomas Morley)	"April is in my mistress' face, April is in my mistress' face, my mistress' face, April is in my mistress' face, And July in her eyes hath place, And July in her eyes, her eyes hath place. Within her bosom, within her bosom is Septem ber. But in her heart, but in her heart, her heart a cold Decem ber, but in her heart, but in her heart, her heart a cold Decem ber."	0.671551636
April showers (John Liptrot Hatton)	"Patter, patter! patter, patter! Let it pour, let it pour! Patter, patter! patter, patter! Let it roar! let it roar! Down the hillside let it gush; 'Tis the welcome April shower, Bringing forth the sweet Mayflower, Bringing forth the sweet Mayflower. Patter, patter! patter, patter! Let it pour, let it pour! Patter, patter! patter, patter! Let it roar! let it roar! Let the pealing thun der crash; 'Tis the welcome April shower, Bringing forth the sweet Mayflower, Bringing forth the sweet Mayflower. Patter, patter! patter, patter! Let it pour, let it pour! Patter, patter! patter, patter! Let it roar! let it roar! Soon will come a bright spring day. Soon the welcome April showers, Will bring forth the sweet Mayflowers, Will bring forth the sweet Mayflowers."	0.238431461
Are the white hours for ever fled (John Wall Callcott)	"Are the white hours for ever fled, for ever fled, for ever fled, that used to mark the cheerful day? and every blooming pleasure dead, that led the_enraptured soul astray, the_enrapured soul astray. Too fast the rosy footed train, the bless'd delicious moments passed; pleasure must now give way to pain, and grief succeeds to joy at last, and grief succeeds to joy at last, to joy at last, grief succeeds to joy at last. O daughters of eternal Jove! return, return with the returning year, O! daughters of eternal Jove! return, return with the returning year, return with the returning year, return with the returning year, return, return, return with the returning year. Bring pleasure back, and smiles and love, bring pleasure back, and smiles and love, let blooming love again appear, let blooming, blooming love again appear, let blooming love again appear, let blooming love again appear, let blooming love again appear, let blooming love again appear, appear, again appear."	0.99769529
Are you sleepinge (Traditional)	"Are you sleeping, are you sleeping? Brother John, Brother John, Morning bells are ringing, Morning bells are ringing: Ding, ding, dong, ding, ding, dong."	0.471755237
Armida's Garden (Charles Hubert Hastings Parry)	"I have been there be- fore thee, O my love ! Each winding way I know and all the flow'rs, The shadowy cypress trees, the twilight grove, Where rest, in fragrant sleep, the enchant- ed hours. I have been there before thee. At the end There stands a gate through which thou too must pass. When thou shalt reach it, God in mercy send Thou say no bitterer word, love, than ""alas."""	0.501727914
As I beheld I saw a herdman wild (William Byrd)	"As I beheld, I saw a herdman wild, with his sheephook a picture fine deface, which he sometime his fancy to beguile, had carved on bark of beech in secret place, and with despite of most afflicted mind, through deep despair, of heart, for love dismayed, he pulled even from the tree, the carved rind, and weeping sore these woeful words he said, and weeping sore these woeful words he said: ah Philida, ah Philida, would God thy picture fair, I could as lightly blot out of my breast, then should I not thus rage, with great despite, and tear the thing sometime I liked best: but all in vain, but all in vain, it booteth not God wot, what printed is in heart, what printed is in heart, on tree to blot, but all in vain, but all in vain, it booteth not God wot, what printed is in heart, what printed is in heart, on tree to blot, on tree to blot."	0.01924601
As I was going to Derby (John Wall Callcott)	"As I was going to Derby, 'Twas on a market day, I met the finest ram, Sir, That ever was fed upon hay. This ram was fat behind, Sir, This ram was fat before; This ram was ten yards high, Sir, Indeed he was no more! no more? no more? indeed he was no more, no more, no more, indeed he was no more. The butcher that killed this ram, Sir, Was up to his knees in blood! The boy that held the pail, Sir the boy that held the pail, Sir was carried, carried carried away by the flood! the boy that held the pail, the boy was carried away by the flood! was carried away by the flood! The tail that grew upon his rump, the tail that grew upon his rump was ten yards and an ell! was ten yards and an ell! the tail upon was ten yards and an ell! was ten yards and an ell! ten yards, ten yards, was ten yards and an ell! And that was sent to Derby the market bell! the market bell! to toll, to toll, to toll the market bell! to toll the market bell! to toll to toll the market bell!"	0.707288492
As I went a walking in the month of May (John Mundy)	"As I went a walking in the month of May, in the month of May, Merrily talking, merrily talking, I thus began to say, Where dwelleth Love, dwelleth Love, where dwelleth Love, where dwelleth Love, where dwelleth Love, that lively boy, that lively boy, how might I see his face, that breedeth pain, and bringeth joy, that breedeth pain and bringeth joy, that altereth ev'ry case: then with a sigh I did re- frain, I did re- frain, And to the world let it re- main, and to the world yet it remain, and to the world let it re- main."	0.971066077
As Vesta was from Latmos hill descending (Thomas Weelkes)	"As Vesta was from Latmos hill descending, from Latmos hill, from Latmos hill descending, She spied, she spied a maiden Queen the same ascending, ascending, the same ascending, the same ascending, Attended on by all the shepherds' swain, attended on by all the shepherds' swain, To whom Diana's darlings, darlings came running down amain, came running down amain, came running down amain, came running down amain, came running down amain, came running down amain, amain, First two by two, then three by three together, Leaving their goddess all alone hasted thither; And mingling with the shepherds of her train, With mirthful tunes, mirthful tunes her presence entertain, her presence entertain. Then sang the shepherds and nymphs of Diana, nymphs of Diana: Long live fair Oriana, fair Oriana! Long live fair Oriana! Long live fair Oriana! Long live fair Oriana, Oriana! Long live fair Oriana! Long live fair Oriana, fair Oriana! Long live fair Oriana, fair Oriana! Long live fair Oriana, fair Oriana, fair Oriana! Long live fair Oriana! Long live fair Oriana!"	0.996346384
As deadly serpents lurking (Thomas Weelkes)	"As deadly serpents lurk- ing, so envy lyeth working, still to disgrace those men, men, which do strive by virtue's fame to augment their height of name, by labour, art and pen. which pen."	0.319486931
As ever I saw (Anonymous)	"My lady is a pretty one, my lady is a pretty one, my lady is a pretty one, as ever I saw. She is gentle and also wise, Of all other she beareth the prize that ever I saw, that ever I saw, my lady is a pretty, pretty one. To hear her sing, to see her dance, she will the best herself advance, that ever I saw, that ever I saw, my lady is a pretty, pretty one. To see her fingers that are so small, in my conceit she passeth all, that ever I saw, that ever I saw, my lady is a pretty, pretty one. Nature in her hath wonderly wrought, Christ never such another bought, that ever I saw, that ever I saw, my lady is a pretty, pretty one. I have seen many that have beauty, yet is there none like to my lady that ever I saw, that ever I saw, my lady is a pretty, pretty one. Therefore I dare this boldly say, I shall have the best and fairest may that ever I saw, that ever I saw, that ever I saw. My lady is a pretty one, my lady is a pretty one as ever I saw."	0.403023962
